StartDate,EndDate,ResponseType,IPAddress,Progress,DurationSeconds,Finished,RecordedDate,ResponseID,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,YearOfBirth,"

GenderCategory",Gender,IsEnglishFirstLanguage,Race,RaceOther,AbleToAnswerCountryOfResidence,CountryOfResidence,StateOfResidence,RoleAtBerkeley,IsTransferStudent,YearsAtBerkeley,DidEarnMoneyLastYear,EmploymentStatus,IncomeIn2020,HighestDegreeReceived,PoliticalAffiliation,ReligiousAffliation,ReligiousAffliationOther,ReligiousAffliationOther2,BookFormatPurchasedMostOften,FrequencySocialMediaAccess,FrequencySocialMediaPosting,TimeFC_FrequencySocialMediaPosting,TimeLC_FrequencySocialMediaPosting,TimePS_FrequencySocialMediaPosting,TimeCC_FrequencySocialMediaPosting,ClassLevel,GenderCGSurvey,RaceCGSurvey,HasServedInCG,HasServedInAnyOtherUniformedService,PlaceboPreTestColleagueAffinity,TimeFC_Intro,TimeLC_Intro,TimePS_Intro,TimeCC_Intro,TimeFC_Intro2,TimeLC_Intro2,TimePS_Intro2,TimeCC_Intro2,PracticeQCGComparison,TimeFC_PracticeQCGComparison,TimeLC_PracticeQCGComparison,TimePS_PracticeQCGComparison,TimeCC_PracticeQCGComparison,TreatmentQ1,TimeFC_TreatmentQ1,TimeLC_TreatmentQ1,TimePS_TreatmentQ1,TimeCC_TreatmentQ1,TreatmentQ2,TimeFC_TreatmentQ2,TimeLC_TreatmentQ2,TimePS_TreatmentQ2,TimeCC_TreatmentQ2,TreatmentQ3,TimeFC_TreatmentQ3,TimeLC_TreatmentQ3,TimePS_TreatmentQ3,TimeCC_TreatmentQ3,TreatmentQ4,TimeFC_TreatmentQ4,TimeLC_TreatmentQ4,TimePS_TreatmentQ4,TimeCC_TreatmentQ4,TreatmentQ5,TimeFC_TreatmentQ5,TimeLC_TreatmentQ5,TimePS_TreatmentQ5,TimeCC_TreatmentQ5,TreatmentQ6,TimeFC_TreatmentQ6,TimeLC_TreatmentQ6,TimePS_TreatmentQ6,TimeCC_TreatmentQ6,ControlQ1,TimeFC_ControlQ1,TimeLC_ControlQ1,TimePS_ControlQ1,TimeCC_ControlQ1,ControlQ2,TimeFC_ControlQ2,TimeLC_ControlQ2,TimePS_ControlQ2,TimeCC_ControlQ2,ControlQ3,TimeFC_ControlQ3,TimeLC_ControlQ3,TimePS_ControlQ3,TimeCC_ControlQ3,ControlQ4,TimeFC_ControlQ4,TimeLC_ControlQ4,TimePS_ControlQ4,TimeCC_ControlQ4,ControlQ5,TimeFC_ControlQ5,TimeLC_ControlQ5,TimePS_ControlQ5,TimeCC_ControlQ5,ControlQ6,TimeFC_ControlQ6,TimeLC_ControlQ6,TimePS_ControlQ6,TimeCC_ControlQ6,PlaceboPostTestColleagueAffinity,TimeFC_PlaceboPostTestColleagueAffinity,TimeLC_PlaceboPostTestColleagueAffinity,TimePS_PlaceboPostTestColleagueAffinity,TimeCC_PlaceboPostTestColleagueAffinity
3/31/2021 21:54,3/31/2021 23:12,IP Address,107.193.134.158,100,4665,TRUE,3/31/2021 23:12,R_3DnYKTNotWcDO2J,29.7223053,-95.62850189,anonymous,EN,1996,Cisgender Woman,,Yes,Black or African American,,Yes,United States of America,Texas,Undergraduate Student,Yes,1st Year,Yes,Student,"Less than $10,000",Some college,Independent,Roman Catholic,,,I buy physical books,More than once a day,Less than Weekly,2.193,19.299,20.033,4,Jr/Sr,Female,Black or African American,No,No,Neither like nor dislike,3.487,27.621,31.319,14,24.091,24.091,24.993,1,0,68.902,137.445,141.86,19,0,24.259,40.219,42.667,5,0,13.259,19.361,21.978,4,0,36.616,39.858,42.141,4,0,12.494,13.515,18.517,2,0,21.93,22.687,25.04,2,0,9.738,10.427,12.358,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
3/31/2021 21:42,3/31/2021 23:17,IP Address,107.77.205.6,100,5664,TRUE,3/31/2021 23:17,R_1kUoBO97aEaYkAN,47.60319519,-122.3412018,anonymous,EN,1975,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Washington,Other,,,Yes,Employed part time,"$20,000 - $29,999",Some college,Democrat,Atheist or agnostic,,,I buy physical books,Weekly,Less than Weekly,11.804,11.804,12.795,1,Grad/Post-Grad,Female,White,No,No,Like somewhat,4.265,34.027,34.978,11,0,0,68.733,0,0,74.77,75.172,78.113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50.326,50.326,51.49,1,0,85.039,85.039,87.005,1,0,71.545,72.954,74.692,2,0,43.954,43.954,45.922,1,0,22.574,23.921,25.006,2,0,22.632,54.526,54.958,3,Like somewhat,,,,
3/31/2021 22:30,3/31/2021 23:17,IP Address,195.206.111.218,100,2838,TRUE,3/31/2021 23:17,R_2R3ASb0srirMkih,41.5,-81.69380188,anonymous,EN,1996,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,New Jersey,Graduate Student,,5th Year or beyond,No,Employed full time,,"Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy ebooks,Weekly,Weekly,3.105,3.105,5.522,1,Grad/Post-Grad,Female,White,No,No,Like somewhat,1.186,16.308,17.233,13,0,0,11.08,0,0,2.696,37.231,38.055,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.858,2.99,4.418,3,0,0.524,0.524,1.89,1,0,2.529,2.529,3.616,1,0,0.828,1.803,2.044,2,0,1.034,3.531,4.584,3,0,0.746,0.746,1.984,1,Like a great deal,,,,
3/31/2021 20:32,3/31/2021 23:24,IP Address,198.37.124.181,100,10349,TRUE,3/31/2021 23:24,R_1PbDV0bAWiVVTj7,32.81370544,-96.87039948,anonymous,EN,1978,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,California,Other,,,Yes,Employed full time,"Less than $10,000","Advanced degree (Master's, Doctorate)",Democrat,Other Christian:,,,I buy both,Weekly,Less than Weekly,5.005,15.302,622.291,4,Grad/Post-Grad,Female,White,No,No,Like somewhat,2.224,27.964,31.039,11,180.572,189.885,190.626,4,0,6.273,32.272,33.087,6,0,3.272,3.936,5.771,2,0,2.962,3.754,6.012,2,0,11.618,13.314,15.363,3,0,2.247,12.759,17.582,6,0,3.201,5.036,7.65,3,0,5.495,6.155,7.576,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
3/31/2021 21:39,3/31/2021 23:50,IP Address,212.162.151.137,100,7883,TRUE,3/31/2021 23:50,R_1ISCgHGu9VP40M8,41.87770081,-87.63760376,anonymous,EN,54,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Illinois,Other,,,Yes,Employed full time,"$50,000 - $59,999",Bachelor's degree,Democrat,Roman Catholic,,,I buy physical books,Daily,Weekly,15.847,26.855,28.59,2,Grad/Post-Grad,Female,White,No,No,Like a great deal,1.396,32.98,34.994,21,0,0,2.978,0,0,5.926,13.887,14.999,7,0,3.703,7.12,7.625,5,0,6.35,6.571,8.05,2,0,13.695,13.695,15.389,1,0,4.222,4.481,7.321,2,0,6.219,12.704,14.303,2,0,2.678,2.915,4.441,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
3/31/2021 21:42,3/31/2021 23:54,IP Address,162.246.19.141,100,7877,TRUE,3/31/2021 23:54,R_oYqZJhQoVIdTObD,37.75100708,-97.8219986,anonymous,EN,1990,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Minnesota,Graduate Student,,5th Year or beyond,Yes,Employed full time,"$50,000 - $59,999",Bachelor's degree,Democrat,Roman Catholic,,,I buy both,More than once a day,Daily,21.117,26.302,29.191,2,Grad/Post-Grad,Male,White,No,No,Like a great deal,1.782,533.002,534.708,17,12.921,12.921,16.715,1,0,13.326,33.653,34.018,7,0,8.618,14.125,15.127,3,0,4.982,4.982,8.883,1,0,10.258,10.258,12.479,1,0,10.77,13.878,20.93,2,0,7.304,7.304,11.535,1,0,10.486,10.486,14.544,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
3/31/2021 23:20,4/1/2021 0:19,IP Address,107.2.172.55,100,3535,TRUE,4/1/2021 0:19,R_3dRkpMbQS0cGnq6,39.75010681,-104.995697,anonymous,EN,1989,Transgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Colorado,Other,,,Yes,Employed full time,"$20,000 - $29,999",No college,Socialist,Other:,,Pagan,I buy physical books,More than once a day,Daily,9.766,9.766,10.867,1,Prefer not to answer,Male,White,No,No,Like a great deal,1.418,17.149,18.142,11,0,0,26.169,0,0,0,0,52.423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23.953,24.705,26.496,3,0,42.705,43.364,45.999,3,0,21.093,21.093,22.996,1,0,24.119,25.127,26.741,3,0,5.331,5.872,18.165,3,0,0,0,114.336,0,Like a great deal,,,,
3/31/2021 23:16,4/1/2021 0:21,IP Address,185.172.67.123,100,3918,TRUE,4/1/2021 0:21,R_qCvkMZVkpwqZAVr,32.81370544,-96.87039948,anonymous,EN,1995,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,Texas,Staff,,,No,Employed full time,,"Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy both,Weekly,Less than Weekly,7.535,7.945,15.925,2,Fresh/Soph,Female,White,No,No,Like somewhat,1.323,19.162,20.374,12,5.147,7.159,7.624,3,0,21.687,23.696,27.322,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.97,0,0,1.077,1.774,3.333,3,0,9.672,11.998,13.189,4,0,1.982,2.865,3.977,3,0,1.249,3.676,5.463,4,0,7.335,8.601,9.952,4,Like somewhat,0,0,41.527,0
3/31/2021 22:55,4/1/2021 0:33,IP Address,73.248.55.73,100,5907,TRUE,4/1/2021 0:33,R_23eMi9tREzs3xTh,40.75230408,-74.21720123,anonymous,EN,1997,Cisgender Woman,,Yes,Black or African American,,Yes,United States of America,New Jersey,Other,,,Yes,Employed full time,"$10,000 - $19,999",Bachelor's degree,Prefer not to say,Other Christian:,Pentecostal,,I buy physical books,More than once a day,Less than Weekly,26.816,26.816,28.526,1,Prefer not to answer,Female,Black or African American,No,No,Like somewhat,5.32,25.146,29.94,6,0,0,75.447,0,0,278.175,278.175,310.8,1,0,41.278,42.894,45.445,3,0,58.796,62.432,67.065,3,0,47.115,47.86,50.889,2,0,64.865,65.559,68.567,2,0,37.017,37.017,38.501,1,0,39.708,44.18,45.969,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/1/2021 0:08,4/1/2021 0:55,IP Address,98.1.23.178,100,2797,TRUE,4/1/2021 0:55,R_DvmmV7z2fmJ69fb,43.21380615,-77.45749664,anonymous,EN,1989,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United Kingdom of Great Britain and Northern Ireland,,Undergraduate Student,No,4th Year,Yes,Employed full time,"$50,000 - $59,999","Advanced degree (Master's, Doctorate)",Republican,Roman Catholic,,,I buy physical books,Weekly,Daily,1.54,1.54,3.414,1,Grad/Post-Grad,Male,White,Yes,Yes,Like somewhat,1.453,16.833,17.719,11,0,0,2.515,0,0,4.047,5.812,7.753,4,0,5.07,5.562,7.284,2,0,6.586,6.586,8.647,1,0,7.196,7.196,9.2,1,0,3.513,4.353,7.71,2,0,3.791,4.557,6.067,2,0,6.511,7.996,10.077,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,0,0,12.798,0
3/31/2021 23:59,4/1/2021 1:29,IP Address,70.176.195.150,100,5392,TRUE,4/1/2021 1:29,R_2BfIDrbZGrMAQDL,33.43060303,-111.9255981,anonymous,EN,1996,Cisgender Man,,Yes,Hispanic or Latino,,Yes,United States of America,Arizona,Undergraduate Student,Yes,1st Year,Yes,Employed part time,"$20,000 - $29,999",Some college,Republican,Other Christian:,,,I buy physical books,More than once a day,Less than Weekly,1.651,9.717,10.103,7,Fresh/Soph,Male,"White,Hispanic, Latinex, or Spanish Origin",No,No,Like a great deal,1.387,21.818,22.176,22,2.399,37.918,45.149,12,0,0.998,43.536,44.161,30,0,15.006,45.767,46.592,5,0,0.516,224.002,224.704,13,0,0.907,26.615,27.102,23,0,0.842,55.033,55.487,28,0,0.555,19.93,20.505,16,0,15.539,49.838,50.65,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/1/2021 1:37,4/1/2021 3:25,IP Address,198.37.125.30,100,6484,TRUE,4/1/2021 3:25,R_1NzxEvvAe0C8O9W,36.10079956,-115.1364975,anonymous,EN,1997,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,New Jersey,Staff,,,Yes,Employed full time,"$80,000 - $89,999","Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy both,Weekly,Daily,13.105,38.624,40.196,6,Grad/Post-Grad,Female,White,No,No,Like a great deal,1.694,67.11,67.946,21,0,0,3.434,0,0,3.256,9.832,10.878,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.516,6.459,8.282,2,0,1.404,2.565,4.321,2,0,0.549,1.51,3.352,2,0,9.625,11.817,13.867,4,0,1.697,1.697,2.831,1,0,1.871,1.871,4.935,1,Like somewhat,,,,
4/1/2021 0:03,4/1/2021 3:36,IP Address,79.110.180.124,100,12747,TRUE,4/1/2021 3:36,R_2tMyWyXAnzNcCwl,33.45320129,-112.0747986,anonymous,EN,25,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,New Jersey,Staff,,,Yes,Employed full time,"$100,000 - $149,999","Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy ebooks,Less than Weekly,Prefer not to say,5.7,117.611,121.182,5,Fresh/Soph,Female,White,No,No,Like a great deal,1.415,85.661,87.723,14,0,0,6.322,0,0,6.969,126.001,127.118,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95.593,99.69,101.624,7,0,36.147,36.147,41.555,1,0,5.791,8.014,9.194,2,0,52.726,52.726,54.687,1,0,95.798,95.798,97.781,1,0,53.988,53.988,66.829,1,Like a great deal,,,,
4/1/2021 3:32,4/1/2021 4:33,IP Address,151.51.156.212,100,3657,TRUE,4/1/2021 4:33,R_3r22KQXla4vvbzS,45.40960693,11.8946991,anonymous,EN,1998,Cisgender Woman,,No,Non-Hispanic White,,Yes,Italy,,Other,,,Yes,Student,"Less than $10,000",Some college,Prefer not to say,Roman Catholic,,,I buy physical books,More than once a day,Less than Weekly,3.362,13.499,14.736,5,Grad/Post-Grad,Female,White,No,No,Neither like nor dislike,2.118,22.967,24.451,12,0,0,4.069,0,0,16.206,19.941,23.034,8,0,5.029,13.309,15.099,8,0,1.603,5.105,7.058,4,0,3.365,4.884,6.289,4,0,3.043,7.409,8.928,6,0,2.446,4.71,6.102,6,0,2.579,3.266,5.651,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,3.31,9.36,13.251,10
4/1/2021 3:22,4/1/2021 4:45,IP Address,81.133.162.190,100,4958,TRUE,4/1/2021 4:45,R_2AKJXrB0d3R9GKZ,53.71260071,-1.857299805,anonymous,EN,1989,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United Kingdom of Great Britain and Northern Ireland,,Other,,,Yes,Employed full time,"$30,000 - $39,999",Some college,Independent,Atheist or agnostic,,,I buy both,Daily,Less than Weekly,6.892,6.892,8.128,1,Prefer not to answer,Male,White,No,No,Neither like nor dislike,2.441,32.126,33.834,13,0,0,63.77,0,0,57.757,58.59,72.829,2,0,28.177,28.864,36.183,2,0,37.751,38.32,40.46,2,0,49.615,62.005,87.433,2,0,20.838,21.978,33.512,2,0,46.008,46.805,67.113,2,0,22.281,23.858,44.725,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
4/1/2021 3:42,4/1/2021 4:49,IP Address,93.33.114.29,100,4020,TRUE,4/1/2021 4:49,R_3m2DlOupco0ILHu,43.14790344,12.10969543,anonymous,EN,1999,Cisgender Man,,No,Non-Hispanic White,,Yes,Italy,,Other,,,No,Student,,Some college,Prefer not to say,Atheist or agnostic,,,I buy both,More than once a day,Less than Weekly,4.44,56.867,58.171,4,Jr/Sr,Male,White,No,No,Like somewhat,3.473,125.034,126.455,15,8.574,55.209,56.667,2,0,6.539,51.31,52.448,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61.868,63.405,65.49,3,0,5.528,8.603,10.144,2,0,14.67,14.67,16.34,1,0,5.556,6.649,8.669,2,0,38.695,46.164,48.57,4,0,8.527,10.567,13.114,2,Like a great deal,,,,
4/1/2021 4:52,4/1/2021 5:30,IP Address,158.255.194.175,100,2295,TRUE,4/1/2021 5:30,R_1F3Yr6S1FAsxpVp,43.88150024,10.77229309,anonymous,EN,2003,Prefer not to disclose,,Yes,Non-Hispanic White,,Yes,United States of America,District of Columbia,Undergraduate Student,Yes,2nd Year,No,Employed part time,,Some college,Democrat,Atheist or agnostic,,,I don't purchase books,Daily,Less than Weekly,9.14,15.334,16.352,3,Prefer not to answer,Male,White,Prefer not to answer,Prefer not to answer,Like somewhat,3.771,22.787,24.052,11,0,0,6.391,0,0,4.713,16.176,18.877,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.431,1.431,2.972,1,0,2.14,3.655,7.23,4,0,1.068,2.428,3.806,2,0,1.261,2.495,4.749,3,0,1.732,1.732,2.787,1,0,1.911,1.911,4.66,1,Like somewhat,,,,
4/1/2021 5:19,4/1/2021 5:56,IP Address,90.205.121.202,100,2222,TRUE,4/1/2021 5:56,R_302h0mlSYzYMgaz,51.58279419,-0.344802856,anonymous,EN,2002,Cisgender Man,,Yes,Asian,,Yes,United Kingdom of Great Britain and Northern Ireland,,Other,,,No,Student,,Some college,Other,Hindu,,,I buy physical books,More than once a day,Less than Weekly,10.04,10.04,10.997,1,Prefer not to answer,Male,Asian,No,No,Like somewhat,1.302,18.247,19.216,14,0,0,2.755,0,0,11.785,40.241,51.735,5,0,14.297,14.297,15.89,1,0,15.958,16.374,18.178,2,0,15.362,16.278,18.086,2,0,7.985,7.985,9.865,1,0,18.346,18.346,20.196,1,0,60.592,60.592,62.397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like somewhat,,,,
4/1/2021 4:38,4/1/2021 5:57,IP Address,46.65.105.92,100,4747,TRUE,4/1/2021 5:57,R_2vY9DPRdAfVkRMe,51.26870728,0.578292847,anonymous,EN,1989,Cisgender Man,,Yes,Black or African American,,Yes,United Kingdom of Great Britain and Northern Ireland,,Other,,,No,Student,,"Advanced degree (Master's, Doctorate)",Independent,Other Christian:,,,I buy both,More than once a day,More than once a day,17.19,28.421,34.284,3,Grad/Post-Grad,Male,Black or African American,No,No,Neither like nor dislike,1.915,23.568,27.652,12,0,0,20.611,0,0,15.306,31.123,33.589,6,0,11.122,14.172,14.875,3,0,8.088,13.129,13.969,3,0,14.199,16.254,19.008,3,0,25.921,29.42,32.282,3,0,6.514,6.514,13.075,1,0,4.402,5.222,8.348,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
4/1/2021 4:19,4/1/2021 6:40,IP Address,76.199.21.156,100,8478,TRUE,4/1/2021 6:40,R_1MXLFRa4rkKt20c,29.69239807,-95.51300049,anonymous,EN,1999,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Texas,Undergraduate Student,No,2nd Year,Yes,Employed part time,"$10,000 - $19,999",Some college,Democrat,Roman Catholic,,,I buy both,Weekly,Daily,20.242,24.494,26.373,3,Fresh/Soph,Male,White,No,No,Like a great deal,6.034,39.036,40.72,18,0,0,16.252,0,0,5.448,9.116,27.016,3,0,3.311,3.311,5.451,1,0,7.365,8.127,10.086,2,0,7.332,12.111,13.614,4,0,4.295,12.873,23.832,7,0,4.031,4.461,10.929,2,0,2.896,4.49,12.794,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,0,0,18.618,0
4/1/2021 5:50,4/1/2021 7:37,IP Address,84.17.60.41,100,6415,TRUE,4/1/2021 7:37,R_1DMCFmK3YqbC2X0,48.9335022,2.366104126,anonymous,EN,1988,Cisgender Man,,Yes,Hispanic or Latino,,Yes,France,,Graduate Student,,2nd Year,Yes,Employed part time,"Less than $10,000",Bachelor's degree,Independent,Atheist or agnostic,,,I buy both,Daily,Weekly,1.451,21.543,23.261,14,Jr/Sr,Male,"Hispanic, Latinex, or Spanish Origin",No,No,Like a great deal,6.161,52.407,75.609,13,1.616,36.993,37.72,27,0,4.124,109.303,110.243,47,0,25.905,43.947,75.083,6,0,13.25,76.997,96.525,4,0,14.971,17.533,25.607,4,0,20.506,23.471,25.197,4,0,29.07,29.07,30.776,1,0,88.944,90.752,91.579,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/1/2021 6:40,4/1/2021 7:42,IP Address,23.125.239.39,100,3718,TRUE,4/1/2021 7:42,R_2aawiHJF8iQP8x4,41.99279785,-87.80539703,anonymous,EN,1998,Cisgender Man,,Yes,Black or African American,,Yes,United States of America,Illinois,Graduate Student,,2nd Year,Yes,Employed full time,"$40,000 - $49,999","Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy physical books,Weekly,Daily,5.315,5.315,7.929,1,Grad/Post-Grad,Male,Black or African American,No,Yes,Like a great deal,1.69,28.101,29.288,18,0,0,3.033,0,0,3.747,6.625,12.55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.179,2.179,3.928,1,0,23.806,23.806,25.74,1,0,5.545,6.326,8.243,3,0,3.397,4.417,6.358,2,0,3.666,3.666,5.835,1,0,26.241,26.241,28.838,1,Like a great deal,,,,
4/1/2021 6:33,4/1/2021 8:04,IP Address,97.115.169.225,100,5426,TRUE,4/1/2021 8:04,R_2TUl3mmvtnPURp1,45.48039246,-122.5890961,anonymous,EN,1994,Cisgender Man,,Yes,Black or African American,,Yes,United States of America,Washington,Graduate Student,,4th Year,Yes,Employed part time,"$30,000 - $39,999","Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy both,More than once a day,More than once a day,12.098,12.098,13.851,1,Jr/Sr,Male,Black or African American,No,No,Like a great deal,1.542,23.502,24.005,17,0,0,11.938,0,0,10.99,13.643,19.303,3,0,3.358,3.358,13.181,1,0,3.103,3.103,38.218,1,0,3.156,6.379,79.65,3,0,14.644,14.644,25.772,1,0,4.942,5.966,123.928,2,0,15.178,16.08,59.37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,,,,
4/1/2021 6:51,4/1/2021 8:11,IP Address,195.206.111.197,100,4754,TRUE,4/1/2021 8:11,R_2sWQf9SA3gyJ3bl,41.5,-81.69380188,anonymous,EN,1995,Cisgender Woman,,Yes,Non-Hispanic White,,Yes,United States of America,New Jersey,Graduate Student,,4th Year,Yes,Employed full time,"$90,000 - $99,999","Advanced degree (Master's, Doctorate)",Democrat,Roman Catholic,,,I buy both,Less than Weekly,Weekly,8.212,8.212,13.616,1,Grad/Post-Grad,Male,White,No,No,Like somewhat,0.915,11.589,12.416,12,0,0,1.245,0,0,1.249,2.098,2.911,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.631,5.631,7.917,1,0,0.335,0.576,15.899,2,0,6.887,7.368,9.205,3,0,1.188,1.436,2.37,2,0,3.186,3.186,4.271,1,0,1.267,1.267,2.018,1,Like somewhat,,,,
4/1/2021 6:34,4/1/2021 8:11,IP Address,8.42.80.231,100,5852,TRUE,4/1/2021 8:11,R_3NR2GzDtJvWnxVx,39.51060486,-98.54109955,anonymous,EN,1993,Prefer not to disclose,,Yes,Non-Hispanic White,,Yes,United States of America,Kansas,Other,,,Yes,Employed part time,"$30,000 - $39,999",No college,Republican,Roman Catholic,,,I buy ebooks,Less than Weekly,Less than Weekly,5.949,5.949,7.724,1,Prefer not to answer,Male,White,No,Yes,Neither like nor dislike,1.123,16.397,17.479,11,0,0,52.966,0,0,55.633,70.888,74.767,6,0,56.891,69.776,70.879,3,0,7.005,7.005,11.01,1,0,49.597,49.597,52.216,1,0,22.473,23.36,24.863,3,0,26.125,26.662,29.156,2,0,20.723,20.723,22.127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,0,0,12.183,0
4/1/2021 7:04,4/1/2021 8:19,IP Address,5.188.123.52,100,4482,TRUE,4/1/2021 8:19,R_2rSm2RYP6qrs26L,38.77009583,-77.63210297,anonymous,EN,2001,Non-binary,,Yes,Non-Hispanic White,,Yes,United States of America,Virginia,Other,,,Yes,Student,"Less than $10,000",Some college,Democrat,Atheist or agnostic,,,I buy both,Weekly,Less than Weekly,4.962,11.07,12.219,5,Fresh/Soph,Non-binary / third gender,White,No,No,Like somewhat,1.424,7.576,17.255,2,0,0,19.678,0,0,31.946,55.25,62.381,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.761,13.41,14.936,2,0,10.464,11.327,13.115,2,0,21.928,22.586,24.453,2,0,12.743,14.057,34.224,2,0,32.223,40.06,45.34,2,0,14.452,14.452,16.496,1,Like somewhat,,,,
4/1/2021 6:40,4/1/2021 8:33,IP Address,68.224.5.20,100,6742,TRUE,4/1/2021 8:33,R_2dYconHmLx9DHCh,36.01130676,-115.2037964,anonymous,EN,US,Cisgender Man,,Yes,Non-Hispanic White,,Yes,United States of America,Texas,Graduate Student,,4th Year,Yes,Employed full time,"$20,000 - $29,999",Bachelor's degree,Republican,Roman Catholic,,,I buy both,Daily,Weekly,3.81,13.16,14.229,6,Grad/Post-Grad,Male,White,No,No,Like somewhat,1.3,18.702,19.368,11,0,0,2.79,0,0,5.157,6.473,7.627,2,0,2.549,2.549,3.478,1,0,2.332,2.332,3.818,1,0,2.987,3.99,5.442,2,0,5.42,5.42,7.389,1,0,2.466,2.466,4.061,1,0,2.778,2.778,4.856,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither like nor dislike,,,,
4/1/2021 8:01,4/1/2021 9:00,IP Address,68.99.44.149,100,3546,TRUE,4/1/2021 9:00,R_2BySZQymZp68JjN,29.92840576,-90.36849976,anonymous,EN,1991,Cisgender Man,,Yes,Native American,,Yes,United States of America,Texas,Graduate Student,,2nd Year,Yes,Employed part time,"$30,000 - $39,999",Bachelor's degree,Republican,Roman Catholic,,,I buy physical books,Daily,Weekly,1.946,1.946,4.151,1,Grad/Post-Grad,Male,White,Yes,No,Like a great deal,2.569,25.377,26.764,12,0,0,25.754,0,0,6.716,17.313,18.364,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.381,9.061,11.693,2,0,3.24,3.24,5.657,1,0,12.033,12.033,14.214,1,0,20.447,20.447,23.398,1,0,4.249,6.874,9.217,3,0,6.622,6.622,9.43,1,Like a great deal,,,,
4/1/2021 8:17,4/1/2021 11:37,IP Address,198.37.124.157,100,12037,TRUE,4/1/2021 11:37,R_1OiNHItWLQhSQZu,32.81370544,-96.87039948,anonymous,EN,1985,Cisgender Man,,Yes,Native American,,Yes,United States of America,Illinois,Faculty,,,Yes,Employed full time,"$70,000 - $79,999",Bachelor's degree,Democrat,Roman Catholic,,,I buy both,Weekly,Daily,1.851,1.851,3.297,1,Jr/Sr,Male,White,No,No,Like a great deal,4.334,35.404,36.525,13,0,0,4.084,0,0,6.741,142.987,144.606,9,0,2.648,5.298,6.7,3,0,1.564,1.564,3.052,1,0,2.764,2.764,4.821,1,0,2.742,7.198,8.086,6,0,2.302,3.8,5.802,2,0,1.438,1.438,3.005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like a great deal,0,0,14.435,0
